Id,Action
33201,0.917823
33202,0.973255
33203,0.964034
33204,0.925750
33205,0.934512
33206,0.974156
33207,0.752100
33208,0.886368
33209,0.481669
33210,0.957731
33211,0.983486
33212,0.904615
33213,0.787772
33214,0.067618
33215,0.082596
33216,0.932770
33217,0.804441
33218,0.956858
33219,0.966863
33220,0.961462
33221,0.863644
33222,0.953725
33223,0.963084
33224,0.879712
33225,0.952211
33226,0.974858
33227,0.128933
33228,0.958351
33229,0.775092
33230,0.843318
33231,0.944555
33232,0.948475
33233,0.966263
33234,0.936087
33235,0.227484
33236,0.024736
33237,0.833572
33238,0.842072
33239,0.863288
33240,0.898022
33241,0.923680
33242,0.741228
33243,0.580916
33244,0.958275
33245,0.842122
33246,0.706697
33247,0.948382
33248,0.776048
33249,0.942391
33250,0.150025
33251,0.808529
33252,0.878568
33253,0.806683
33254,0.976649
33255,0.881390
33256,0.939603
33257,0.750569
33258,0.254583
33259,0.967992
33260,0.014948
33261,0.935298
33262,0.308054
33263,0.702604
33264,0.971324
33265,0.851159
33266,0.899223
33267,0.974017
33268,0.960808
33269,0.916652
33270,0.963954
33271,0.870505
33272,0.696642
33273,0.976273
33274,0.863076
33275,0.986830
33276,0.934511
33277,0.923925
33278,0.913006
33279,0.807534
33280,0.654488
33281,0.202175
33282,0.937535
33283,0.540452
33284,0.868533
33285,0.918337
33286,0.679436
33287,0.589181
33288,0.941209
33289,0.950784
33290,0.974069
33291,0.898769
33292,0.561385
33293,0.879650
33294,0.703892
33295,0.972424
33296,0.932430
33297,0.949868
33298,0.815737
33299,0.886356
33300,0.947542
33301,0.800428
33302,0.646866
33303,0.942261
33304,0.916390
33305,0.731465
33306,0.929559
33307,0.700902
33308,0.934833
33309,0.007835
33310,0.935760
33311,0.861841
33312,0.872782
33313,0.801259
33314,0.826270
33315,0.922490
33316,0.902179
33317,0.914495
33318,0.970674
33319,0.814575
33320,0.723500
33321,0.911782
33322,0.754464
33323,0.906649
33324,0.920627
33325,0.621233
33326,0.100044
33327,0.191607
33328,0.864954
33329,0.949104
33330,0.930022
33331,0.887182
33332,0.959905
33333,0.871727
33334,0.918630
33335,0.811467
33336,0.836461
33337,0.519481
33338,0.855795
33339,0.874442
33340,0.969219
33341,0.946969
33342,0.968339
33343,0.961211
33344,0.416289
33345,0.962189
33346,0.086203
33347,0.858838
33348,0.870614
33349,0.850817
33350,0.833075
33351,0.958790
33352,0.954318
33353,0.967046
33354,0.943405
33355,0.976134
33356,0.850049
33357,0.960058
33358,0.960331
33359,0.934754
33360,0.963463
33361,0.211686
33362,0.844387
33363,0.454876
33364,0.873993
33365,0.909239
33366,0.690971
33367,0.053546
33368,0.982393
33369,0.891276
33370,0.900318
33371,0.864569
33372,0.829773
33373,0.938011
33374,0.946778
33375,0.953707
33376,0.882748
33377,0.930307
33378,0.955479
33379,0.858213
33380,0.711551
33381,0.843858
33382,0.932658
33383,0.080018
33384,0.064804
33385,0.968057
33386,0.940688
33387,0.733020
33388,0.267092
33389,0.723421
33390,0.036261
33391,0.985739
33392,0.755087
33393,0.844754
33394,0.859133
33395,0.956063
33396,0.864555
33397,0.956148
33398,0.965320
33399,0.685322
33400,0.082459
33401,0.700839
33402,0.813343
33403,0.967774
33404,0.875099
33405,0.952536
33406,0.954043
33407,0.873588
33408,0.898497
33409,0.972249
33410,0.794190
33411,0.928541
33412,0.966075
33413,0.884164
33414,0.973291
33415,0.928987
33416,0.704688
33417,0.901650
33418,0.955954
33419,0.887985
33420,0.681982
33421,0.086959
33422,0.966182
33423,0.891948
33424,0.946900
33425,0.930026
33426,0.292756
33427,0.933933
33428,0.882334
33429,0.951126
33430,0.728417
33431,0.991684
33432,0.780431
33433,0.588056
33434,0.227892
33435,0.917805
33436,0.805083
33437,0.880294
33438,0.953796
33439,0.234708
33440,0.962042
33441,0.921439
33442,0.980097
33443,0.536375
33444,0.944716
33445,0.332573
33446,0.796423
33447,0.742399
33448,0.297630
33449,0.951553
33450,0.950815
33451,0.563783
33452,0.983323
33453,0.954925
33454,0.831709
33455,0.954855
33456,0.960553
33457,0.975836
33458,0.930497
33459,0.067916
33460,0.935004
33461,0.471427
33462,0.929286
33463,0.779664
33464,0.941891
33465,0.957190
33466,0.553422
33467,0.936603
33468,0.967110
33469,0.737364
33470,0.931318
33471,0.970405
33472,0.642070
33473,0.799522
33474,0.885188
33475,0.845567
33476,0.431464
33477,0.894127
33478,0.876347
33479,0.897448
33480,0.858680
33481,0.892690
33482,0.196149
33483,0.805677
33484,0.963814
33485,0.894347
33486,0.932124
33487,0.827354
33488,0.846948
33489,0.963844
33490,0.983472
33491,0.872290
33492,0.724326
33493,0.910759
33494,0.506613
33495,0.884191
33496,0.940424
33497,0.942170
33498,0.916319
33499,0.657617
33500,0.852870
33501,0.936577
33502,0.137210
33503,0.912050
33504,0.860634
33505,0.862593
33506,0.667941
33507,0.470620
33508,0.897451
33509,0.850325
33510,0.880867
33511,0.960037
33512,0.121334
33513,0.881355
33514,0.597883
33515,0.853377
33516,0.940691
33517,0.629116
33518,0.928103
33519,0.948454
33520,0.937370
33521,0.942992
33522,0.108686
33523,0.985882
33524,0.947875
33525,0.024295
33526,0.722061
33527,0.938620
33528,0.828629
33529,0.964309
33530,0.972031
33531,0.961226
33532,0.913186
33533,0.975330
33534,0.907191
33535,0.966506
33536,0.605249
33537,0.935908
33538,0.354214
33539,0.954901
33540,0.923112
33541,0.497514
33542,0.975859
33543,0.956158
33544,0.809915
33545,0.954603
33546,0.856351
33547,0.964933
33548,0.942185
33549,0.884921
33550,0.978769
33551,0.940604
33552,0.967082
33553,0.017946
33554,0.967161
33555,0.023000
33556,0.884173
33557,0.956090
33558,0.926186
33559,0.888410
33560,0.945787
33561,0.170626
33562,0.532522
33563,0.165901
33564,0.964472
33565,0.908484
33566,0.222317
33567,0.963638
33568,0.985330
33569,0.926697
33570,0.906477
33571,0.980611
33572,0.904720
33573,0.885018
33574,0.871822
33575,0.790663
33576,0.086866
33577,0.909814
33578,0.744540
33579,0.524651
33580,0.892784
33581,0.944490
33582,0.024159
33583,0.153433
33584,0.524031
33585,0.009656
33586,0.946872
33587,0.925942
33588,0.964602
33589,0.004239
33590,0.930862
33591,0.938657
33592,0.892385
33593,0.710556
33594,0.924897
33595,0.682259
33596,0.994977
33597,0.945119
33598,0.553049
33599,0.041296
33600,0.504886
33601,0.917087
33602,0.929237
33603,0.950781
33604,0.249180
33605,0.959556
33606,0.461156
33607,0.618398
33608,0.908573
33609,0.858164
33610,0.304298
33611,0.652914
33612,0.927122
33613,0.861911
33614,0.912799
33615,0.943613
33616,0.726094
33617,0.987334
33618,0.866041
33619,0.967442
33620,0.600192
33621,0.930297
33622,0.967518
33623,0.912187
33624,0.563259
33625,0.991474
33626,0.958887
33627,0.949796
33628,0.949016
33629,0.896705
33630,0.075343
33631,0.939820
33632,0.855506
33633,0.944924
33634,0.939178
33635,0.963218
33636,0.932350
33637,0.897459
33638,0.859380
33639,0.059317
33640,0.950422
33641,0.545541
33642,0.767265
33643,0.938157
33644,0.976982
33645,0.224370
33646,0.934000
33647,0.980648
33648,0.315743
33649,0.052653
33650,0.881586
33651,0.854465
33652,0.871633
33653,0.981318
33654,0.956244
33655,0.295134
33656,0.875842
33657,0.593595
33658,0.759153
33659,0.943200
33660,0.801749
33661,0.907877
33662,0.658042
33663,0.639171
33664,0.777129
33665,0.953925
33666,0.919751
33667,0.930298
33668,0.981783
33669,0.216926
33670,0.963178
33671,0.950629
33672,0.681300
33673,0.965585
33674,0.910252
33675,0.541186
33676,0.651987
33677,0.035955
33678,0.349715
33679,0.866661
33680,0.988084
33681,0.891900
33682,0.828422
33683,0.790695
33684,0.741667
33685,0.831692
33686,0.979951
33687,0.963800
33688,0.910758
33689,0.909521
33690,0.920209
33691,0.964795
33692,0.811248
33693,0.933842
33694,0.557316
33695,0.930242
33696,0.817949
33697,0.964634
33698,0.909668
33699,0.067341
33700,0.945079
33701,0.830954
33702,0.738639
33703,0.982323
33704,0.977460
33705,0.884649
33706,0.801201
33707,0.952660
33708,0.944080
33709,0.922396
33710,0.920668
33711,0.895823
33712,0.966564
33713,0.816973
33714,0.768905
33715,0.940906
33716,0.694115
33717,0.903193
33718,0.865073
33719,0.012814
33720,0.917172
33721,0.905903
33722,0.963819
33723,0.966722
33724,0.949610
33725,0.904818
33726,0.913603
33727,0.083972
33728,0.945399
33729,0.953715
33730,0.905462
33731,0.848317
33732,0.925730
33733,0.871324
33734,0.943354
33735,0.901200
33736,0.945153
33737,0.979935
33738,0.804988
33739,0.950492
33740,0.958566
33741,0.839456
33742,0.919994
33743,0.892681
33744,0.709067
33745,0.972011
33746,0.066878
33747,0.549039
33748,0.899017
33749,0.610483
33750,0.139137
33751,0.952733
33752,0.884886
33753,0.886549
33754,0.906448
33755,0.922871
33756,0.858668
33757,0.889486
33758,0.746084
33759,0.921788
33760,0.940640
33761,0.956170
33762,0.938021
33763,0.825009
33764,0.952400
33765,0.912939
33766,0.036149
33767,0.904715
33768,0.679619
33769,0.970906
33770,0.927307
33771,0.862843
33772,0.687432
33773,0.816245
33774,0.930360
33775,0.477802
33776,0.938021
33777,0.891808
33778,0.878505
33779,0.938144
33780,0.975089
33781,0.913369
33782,0.182905
33783,0.981959
33784,0.769589
33785,0.879705
33786,0.751768
33787,0.813847
33788,0.694935
33789,0.590507
33790,0.922905
33791,0.806369
33792,0.924969
33793,0.963132
33794,0.848178
33795,0.251787
33796,0.906424
33797,0.111455
33798,0.971627
33799,0.925941
33800,0.920538
33801,0.840571
33802,0.807448
33803,0.660826
33804,0.465357
33805,0.971315
33806,0.927420
33807,0.301319
33808,0.918148
33809,0.452020
33810,0.972248
33811,0.775665
33812,0.932938
33813,0.039826
33814,0.946814
33815,0.011100
33816,0.579556
33817,0.917153
33818,0.883605
33819,0.966654
33820,0.803343
33821,0.887176
33822,0.922708
33823,0.478998
33824,0.938191
33825,0.810728
33826,0.942243
33827,0.975288
33828,0.804111
33829,0.703318
33830,0.988250
33831,0.267271
33832,0.960946
33833,0.923752
33834,0.931960
33835,0.842796
33836,0.864228
33837,0.950890
33838,0.919354
33839,0.889752
33840,0.970778
33841,0.940280
33842,0.811382
33843,0.933180
33844,0.961844
33845,0.977478
33846,0.147072
33847,0.948604
33848,0.948775
33849,0.985597
33850,0.841289
33851,0.617364
33852,0.046024
33853,0.929728
33854,0.923902
33855,0.952269
33856,0.867232
33857,0.267991
33858,0.865341
33859,0.915196
33860,0.033374
33861,0.696635
33862,0.135823
33863,0.906707
33864,0.938079
33865,0.747206
33866,0.912265
33867,0.811564
33868,0.148032
33869,0.870919
33870,0.936182
33871,0.649859
33872,0.923152
33873,0.921017
33874,0.983103
33875,0.788546
33876,0.832970
33877,0.012388
33878,0.866848
33879,0.903620
33880,0.657429
33881,0.978191
33882,0.896697
33883,0.964409
33884,0.875301
33885,0.456103
33886,0.503250
33887,0.828255
33888,0.945043
33889,0.963948
33890,0.918792
33891,0.957432
33892,0.119124
33893,0.044925
33894,0.088267
33895,0.947017
33896,0.959962
33897,0.934967
33898,0.885071
33899,0.939406
33900,0.017490
33901,0.970337
33902,0.908739
33903,0.061762
33904,0.965544
33905,0.943718
33906,0.968989
33907,0.713364
33908,0.945821
33909,0.943062
33910,0.953018
33911,0.105349
33912,0.989137
33913,0.570814
33914,0.971024
33915,0.973862
33916,0.954346
33917,0.978710
33918,0.949442
33919,0.675353
33920,0.960519
33921,0.479252
33922,0.917111
33923,0.905746
33924,0.812005
33925,0.897371
33926,0.931791
33927,0.869895
33928,0.818103
33929,0.939025
33930,0.643170
33931,0.861714
33932,0.910903
33933,0.940353
33934,0.846200
33935,0.911625
33936,0.669232
33937,0.923334
33938,0.933123
33939,0.953241
33940,0.918343
33941,0.673010
33942,0.949698
33943,0.904384
33944,0.875495
33945,0.846367
33946,0.940375
33947,0.875921
33948,0.092419
33949,0.955476
33950,0.640933
33951,0.905747
33952,0.785902
33953,0.969838
33954,0.853611
33955,0.939554
33956,0.906869
33957,0.872164
33958,0.460444
33959,0.906410
33960,0.870452
33961,0.830378
33962,0.958124
33963,0.930219
33964,0.935762
33965,0.928736
33966,0.953919
33967,0.813978
33968,0.634824
33969,0.967356
33970,0.779768
33971,0.752743
33972,0.943630
33973,0.942605
33974,0.817101
33975,0.936135
33976,0.922708
33977,0.863157
33978,0.692827
33979,0.980290
33980,0.230265
33981,0.927726
33982,0.960348
33983,0.819871
33984,0.873153
33985,0.938979
33986,0.931362
33987,0.927402
33988,0.980767
33989,0.222686
33990,0.839532
33991,0.881884
33992,0.930448
33993,0.188056
33994,0.980764
33995,0.658548
33996,0.860154
33997,0.911420
33998,0.878732
33999,0.914354
34000,0.924453
34001,0.975245
34002,0.985989
34003,0.062045
34004,0.906957
34005,0.990630
34006,0.677850
34007,0.802793
34008,0.931287
34009,0.041239
34010,0.800299
34011,0.941638
34012,0.914721
34013,0.581268
34014,0.954652
34015,0.804829
34016,0.739041
34017,0.932108
34018,0.749077
34019,0.862605
34020,0.908937
34021,0.955030
34022,0.623029
34023,0.874722
34024,0.549873
34025,0.902435
34026,0.516778
34027,0.030922
34028,0.947388
34029,0.737505
34030,0.647673
34031,0.964433
34032,0.163008
34033,0.229553
34034,0.880397
34035,0.875785
34036,0.747418
34037,0.927676
34038,0.687069
34039,0.937896
34040,0.869279
34041,0.985670
34042,0.521057
34043,0.970792
34044,0.878368
34045,0.926944
34046,0.923605
34047,0.949305
34048,0.936960
34049,0.991550
34050,0.898444
34051,0.932975
34052,0.718440
34053,0.833061
34054,0.899872
34055,0.823271
34056,0.989404
34057,0.970170
34058,0.916474
34059,0.907091
34060,0.988574
34061,0.875562
34062,0.801386
34063,0.564161
34064,0.831520
34065,0.971663
34066,0.695148
34067,0.963885
34068,0.032758
34069,0.939447
34070,0.977556
34071,0.229203
34072,0.900803
34073,0.982697
34074,0.800997
34075,0.519741
34076,0.904453
34077,0.789764
34078,0.823165
34079,0.969368
34080,0.962526
34081,0.915926
34082,0.968320
34083,0.985202
34084,0.736506
34085,0.448591
34086,0.986729
34087,0.834585
34088,0.828264
34089,0.819959
34090,0.946241
34091,0.940791
34092,0.975663
34093,0.940497
34094,0.946769
34095,0.937475
34096,0.853092
34097,0.930626
34098,0.969877
34099,0.892134
34100,0.902830
34101,0.912463
34102,0.734278
34103,0.811834
34104,0.555445
34105,0.969105
34106,0.799485
34107,0.913143
34108,0.888675
34109,0.952258
34110,0.740024
34111,0.974572
34112,0.949779
34113,0.956258
34114,0.568091
34115,0.905451
34116,0.722080
34117,0.915478
34118,0.822588
34119,0.935358
34120,0.784513
34121,0.919321
34122,0.978276
34123,0.871769
34124,0.957913
34125,0.823185
34126,0.925730
34127,0.945353
34128,0.957129
34129,0.991157
34130,0.577049
34131,0.920408
34132,0.966252
34133,0.898638
34134,0.862375
34135,0.954734
34136,0.182603
34137,0.478519
34138,0.950237
34139,0.870056
34140,0.938168
34141,0.981971
34142,0.706660
34143,0.045859
34144,0.917096
34145,0.707619
34146,0.864740
34147,0.949703
34148,0.928641
34149,0.939000
34150,0.967062
34151,0.496561
34152,0.767215
34153,0.377311
34154,0.798499
34155,0.894210
34156,0.940386
34157,0.939560
34158,0.921709
34159,0.944572
34160,0.940567
34161,0.313305
34162,0.525372
34163,0.212576
34164,0.953442
34165,0.850476
34166,0.876799
34167,0.280637
34168,0.866448
34169,0.924669
34170,0.909895
34171,0.060114
34172,0.060630
34173,0.814196
34174,0.782226
34175,0.894262
34176,0.832326
34177,0.740401
34178,0.478161
34179,0.926787
34180,0.950408
34181,0.973783
34182,0.918713
34183,0.648296
34184,0.900550
34185,0.802329
34186,0.858633
34187,0.846163
34188,0.350304
34189,0.962774
34190,0.680163
34191,0.953904
34192,0.583021
34193,0.657463
34194,0.840539
34195,0.918395
34196,0.951611
34197,0.911147
34198,0.778838
34199,0.945350
34200,0.992679
34201,0.708615
34202,0.964915
34203,0.912156
34204,0.947396
34205,0.902056
34206,0.989987
34207,0.847181
34208,0.939784
34209,0.053144
34210,0.773459
34211,0.929649
34212,0.932892
34213,0.925376
34214,0.608198
34215,0.904318
34216,0.896005
34217,0.960825
34218,0.815345
34219,0.881292
34220,0.858224
34221,0.923814
34222,0.676223
34223,0.756201
34224,0.777497
34225,0.921946
34226,0.677582
34227,0.903896
34228,0.919390
34229,0.953646
34230,0.929595
34231,0.965384
34232,0.858726
34233,0.883597
34234,0.970843
34235,0.246122
34236,0.650379
34237,0.973591
34238,0.935875
34239,0.955111
34240,0.830307
34241,0.304454
34242,0.913555
34243,0.969668
34244,0.948743
34245,0.776535
34246,0.863045
34247,0.975444
34248,0.931904
34249,0.968132
34250,0.967992
34251,0.744492
34252,0.942475
34253,0.827402
34254,0.849279
34255,0.478508
34256,0.970591
34257,0.653493
34258,0.082530
34259,0.937661
34260,0.987656
34261,0.862391
34262,0.989012
34263,0.919545
34264,0.904963
34265,0.856448
34266,0.925911
34267,0.952042
34268,0.930211
34269,0.980746
34270,0.982270
34271,0.896329
34272,0.921652
34273,0.943558
34274,0.463657
34275,0.916349
34276,0.740283
34277,0.951033
34278,0.798012
34279,0.962055
34280,0.936326
34281,0.926689
34282,0.881509
34283,0.976491
34284,0.848348
34285,0.709670
34286,0.723331
34287,0.149875
34288,0.536118
34289,0.238641
34290,0.907792
34291,0.977520
34292,0.981723
34293,0.946222
34294,0.889056
34295,0.901227
34296,0.956011
34297,0.946764
34298,0.937679
34299,0.958294
34300,0.879282
34301,0.411686
34302,0.628245
34303,0.937387
34304,0.875675
34305,0.952649
34306,0.915658
34307,0.850121
34308,0.771074
34309,0.231337
34310,0.616787
34311,0.813797
34312,0.871842
34313,0.912529
34314,0.978269
34315,0.057238
34316,0.778739
34317,0.938309
34318,0.943161
34319,0.149148
34320,0.914311
34321,0.833344
34322,0.918180
34323,0.905246
34324,0.678843
34325,0.964253
34326,0.958607
34327,0.886506
34328,0.770131
34329,0.058514
34330,0.910782
34331,0.912961
34332,0.893415
34333,0.843078
34334,0.939853
34335,0.874461
34336,0.149554
34337,0.610878
34338,0.682486
34339,0.918166
34340,0.847777
34341,0.985389
34342,0.945673
34343,0.072395
34344,0.337749
34345,0.550618
34346,0.944168
34347,0.854244
34348,0.945249
34349,0.970567
34350,0.881692
34351,0.808948
34352,0.928698
34353,0.886031
34354,0.749276
34355,0.977552
34356,0.627827
34357,0.972811
34358,0.895235
34359,0.027167
34360,0.860794
34361,0.957709
34362,0.970795
34363,0.948682
34364,0.917743
34365,0.901138
34366,0.927896
34367,0.862799
34368,0.942363
34369,0.216013
34370,0.971755
34371,0.953631
34372,0.946890
34373,0.674909
34374,0.969942
34375,0.967251
34376,0.910002
34377,0.528530
34378,0.925828
34379,0.890168
34380,0.923632
34381,0.795208
34382,0.940684
34383,0.591627
34384,0.953873
34385,0.935700
34386,0.896673
34387,0.562369
34388,0.957419
34389,0.518876
34390,0.799456
34391,0.544992
34392,0.707024
34393,0.868570
34394,0.159005
34395,0.887321
34396,0.921964
34397,0.978488
34398,0.827953
34399,0.517634
34400,0.903651
34401,0.002060
34402,0.912686
34403,0.223909
34404,0.898720
34405,0.966088
34406,0.969166
34407,0.966847
34408,0.975603
34409,0.975434
34410,0.947577
34411,0.886592
34412,0.926661
34413,0.801866
34414,0.927715
34415,0.951159
34416,0.983614
34417,0.824929
34418,0.995493
34419,0.594558
34420,0.933202
34421,0.020205
34422,0.977227
34423,0.258617
34424,0.664208
34425,0.857989
34426,0.918926
34427,0.869994
34428,0.947671
34429,0.951292
34430,0.883040
34431,0.954748
34432,0.969765
34433,0.543981
34434,0.964529
34435,0.863066
34436,0.819713
34437,0.881956
34438,0.901718
34439,0.875206
34440,0.935253
34441,0.911530
34442,0.920425
34443,0.896822
34444,0.753768
34445,0.769482
34446,0.953248
34447,0.952956
34448,0.746288
34449,0.966336
34450,0.264580
34451,0.521679
34452,0.918169
34453,0.803575
34454,0.905908
34455,0.940937
34456,0.917883
34457,0.546499
34458,0.245085
34459,0.983689
34460,0.037193
34461,0.869998
34462,0.055634
34463,0.939677
34464,0.940742
34465,0.864188
34466,0.864864
34467,0.931070
34468,0.923644
34469,0.951859
34470,0.950777
34471,0.968208
34472,0.022953
34473,0.977212
34474,0.975584
34475,0.863042
34476,0.902667
34477,0.784181
34478,0.913096
34479,0.915032
34480,0.928696
34481,0.916527
34482,0.909422
34483,0.954720
34484,0.888365
34485,0.972096
34486,0.843103
34487,0.991625
34488,0.023142
34489,0.339697
34490,0.798245
34491,0.928907
34492,0.961031
34493,0.961939
34494,0.912071
34495,0.868083
34496,0.949293
34497,0.976634
34498,0.908028
34499,0.964026
34500,0.958441
34501,0.051727
34502,0.897781
34503,0.152293
34504,0.889893
34505,0.611802
34506,0.888197
34507,0.725065
34508,0.961102
34509,0.960138
34510,0.941602
34511,0.842752
34512,0.975735
34513,0.842492
34514,0.990480
34515,0.789922
34516,0.826876
34517,0.976159
34518,0.965078
34519,0.980635
34520,0.979019
34521,0.945117
34522,0.777474
34523,0.759681
34524,0.040367
34525,0.737290
34526,0.872324
34527,0.982344
34528,0.676130
34529,0.556397
34530,0.928692
34531,0.965858
34532,0.965296
34533,0.920330
34534,0.983520
34535,0.912322
34536,0.967063
34537,0.952122
34538,0.956836
34539,0.002076
34540,0.900329
34541,0.932744
34542,0.902279
34543,0.939298
34544,0.248551
34545,0.952274
34546,0.921941
34547,0.781013
34548,0.869994
34549,0.777082
34550,0.820272
34551,0.931375
34552,0.954701
34553,0.920691
34554,0.465721
34555,0.940761
34556,0.972559
34557,0.463500
34558,0.880052
34559,0.696253
34560,0.969202
34561,0.719747
34562,0.892200
34563,0.954630
34564,0.520592
34565,0.946284
34566,0.782174
34567,0.923146
34568,0.669287
34569,0.704995
34570,0.965451
34571,0.930124
34572,0.907827
34573,0.740994
34574,0.848810
34575,0.243584
34576,0.944025
34577,0.971614
34578,0.463201
34579,0.906422
34580,0.908503
34581,0.967803
34582,0.916571
34583,0.959822
34584,0.961577
34585,0.167131
34586,0.569525
34587,0.970351
34588,0.800594
34589,0.791598
34590,0.957968
34591,0.723664
34592,0.551472
34593,0.947925
34594,0.892177
34595,0.062536
34596,0.915396
34597,0.681358
34598,0.977439
34599,0.953725
34600,0.544478
34601,0.784348
34602,0.525103
34603,0.846982
34604,0.860352
34605,0.903530
34606,0.978343
34607,0.478801
34608,0.010041
34609,0.568173
34610,0.917447
34611,0.938180
34612,0.903426
34613,0.953222
34614,0.783615
34615,0.949038
34616,0.954414
34617,0.501344
34618,0.879716
34619,0.923781
34620,0.800598
34621,0.568178
34622,0.922444
34623,0.958759
34624,0.874249
34625,0.887184
34626,0.964209
34627,0.877876
34628,0.954511
34629,0.824068
34630,0.839008
34631,0.930319
34632,0.898910
34633,0.148048
34634,0.925898
34635,0.325610
34636,0.898001
34637,0.892141
34638,0.879739
34639,0.888871
34640,0.721076
34641,0.930444
34642,0.640806
34643,0.948874
34644,0.878848
34645,0.563288
34646,0.897722
34647,0.978724
34648,0.767348
34649,0.874999
34650,0.555568
34651,0.967257
34652,0.708619
34653,0.817833
34654,0.603210
34655,0.823782
34656,0.698464
34657,0.871975
34658,0.982840
34659,0.961773
34660,0.965428
34661,0.669862
34662,0.734079
34663,0.838676
34664,0.968287
34665,0.974064
34666,0.891901
34667,0.988019
34668,0.962223
34669,0.942391
34670,0.862159
34671,0.873169
34672,0.943435
34673,0.914209
34674,0.782607
34675,0.973572
34676,0.844129
34677,0.935336
34678,0.727884
34679,0.982195
34680,0.035038
34681,0.111057
34682,0.666344
34683,0.896394
34684,0.942854
34685,0.824021
34686,0.947190
34687,0.824515
34688,0.906366
34689,0.812818
34690,0.951360
34691,0.868634
34692,0.889141
34693,0.608967
34694,0.887959
34695,0.895085
34696,0.955264
34697,0.975267
34698,0.913646
34699,0.837923
34700,0.920026
34701,0.920991
34702,0.879808
34703,0.784802
34704,0.853322
34705,0.948030
34706,0.769681
34707,0.928066
34708,0.937472
34709,0.858315
34710,0.742156
34711,0.819182
34712,0.726738
34713,0.972245
34714,0.691661
34715,0.747934
34716,0.644427
34717,0.972134
34718,0.919283
34719,0.683657
34720,0.787115
34721,0.881348
34722,0.865450
34723,0.892287
34724,0.934499
34725,0.888824
34726,0.870199
34727,0.818178
34728,0.396932
34729,0.685248
34730,0.957451
34731,0.782988
34732,0.960349
34733,0.615837
34734,0.709357
34735,0.934216
34736,0.639717
34737,0.286945
34738,0.952483
34739,0.903502
34740,0.253234
34741,0.946710
34742,0.957588
34743,0.874916
34744,0.557227
34745,0.949332
34746,0.950277
34747,0.950698
34748,0.900746
34749,0.950824
34750,0.369136
34751,0.920796
34752,0.927140
34753,0.976674
34754,0.267845
34755,0.812378
34756,0.929521
34757,0.902615
34758,0.943596
34759,0.907895
34760,0.901055
34761,0.981393
34762,0.835036
34763,0.873469
34764,0.858955
34765,0.954430
34766,0.916753
34767,0.910283
34768,0.810438
34769,0.946575
34770,0.977592
34771,0.948821
34772,0.793320
34773,0.851003
34774,0.762298
34775,0.680978
34776,0.801741
34777,0.827327
34778,0.940577
34779,0.958078
34780,0.068711
34781,0.952678
34782,0.760852
34783,0.760013
34784,0.952810
34785,0.965360
34786,0.511402
34787,0.987397
34788,0.959574
34789,0.896102
34790,0.945954
34791,0.838911
34792,0.856986
34793,0.916475
34794,0.738961
34795,0.935294
34796,0.812183
34797,0.944451
34798,0.185059
34799,0.878504
34800,0.847088
34801,0.870368
34802,0.684030
34803,0.598542
34804,0.759955
34805,0.865927
34806,0.028704
34807,0.981022
34808,0.971249
34809,0.924488
34810,0.593305
34811,0.041282
34812,0.938549
34813,0.949640
34814,0.953719
34815,0.956139
34816,0.902105
34817,0.162881
34818,0.056943
34819,0.040449
34820,0.865586
34821,0.953069
34822,0.958999
34823,0.936660
34824,0.921547
34825,0.951187
34826,0.939505
34827,0.941582
34828,0.769262
34829,0.946893
34830,0.892283
34831,0.920808
34832,0.088795
34833,0.961832
34834,0.983259
34835,0.879110
34836,0.955686
34837,0.925645
34838,0.984127
34839,0.935948
34840,0.868800
34841,0.980132
34842,0.621277
34843,0.885564
34844,0.974347
34845,0.912488
34846,0.973226
34847,0.893291
34848,0.943221
34849,0.961919
34850,0.971697
34851,0.786506
34852,0.930182
34853,0.584906
34854,0.637627
34855,0.901738
34856,0.995178
34857,0.920925
34858,0.921628
34859,0.859758
34860,0.955959
34861,0.971199
34862,0.751776
34863,0.889533
34864,0.967573
34865,0.818697
34866,0.908641
34867,0.191996
34868,0.968057
34869,0.900646
34870,0.935290
34871,0.021337
34872,0.951284
34873,0.872686
34874,0.972068
34875,0.923514
34876,0.975563
34877,0.963872
34878,0.667827
34879,0.889455
34880,0.894758
34881,0.687939
34882,0.966460
34883,0.947078
34884,0.885395
34885,0.906021
34886,0.937338
34887,0.057143
34888,0.925122
34889,0.830307
34890,0.929788
34891,0.886743
34892,0.815564
34893,0.799715
34894,0.964878
34895,0.834885
34896,0.692220
34897,0.897672
34898,0.904277
34899,0.685857
34900,0.754273
34901,0.955288
34902,0.954917
34903,0.820975
34904,0.979181
34905,0.795486
34906,0.979141
34907,0.969858
34908,0.973275
34909,0.924628
34910,0.917585
34911,0.946370
34912,0.953689
34913,0.482021
34914,0.929282
34915,0.743900
34916,0.972016
34917,0.968835
34918,0.897510
34919,0.916097
34920,0.960656
34921,0.507520
34922,0.871309
34923,0.848729
34924,0.607912
34925,0.943008
34926,0.887455
34927,0.927833
34928,0.957033
34929,0.981913
34930,0.902483
34931,0.009496
34932,0.946522
34933,0.922577
34934,0.922054
34935,0.707474
34936,0.912499
34937,0.837929
34938,0.966828
34939,0.926795
34940,0.940718
34941,0.817561
34942,0.969230
34943,0.971620
34944,0.086975
34945,0.969020
34946,0.650589
34947,0.937384
34948,0.936606
34949,0.959545
